OPEID;INSTNM;CITY;STABBR;ZIP;INSTURL;REGION;LOCALE;ADM_RATE;COSTT4_A
663900;Bellin College;Green Bay;WI;54311;https://www.bellincollege.edu;3;41.0;0.8889;30833.0
383500;Beloit College;Beloit;WI;53511-5595;www.beloit.edu;3;13.0;0.5398;57208.0
539000;Blackhawk Technical College;Janesville;WI;53547-5009;www.blackhawk.edu;3;23.0;;12728.0
383700;Cardinal Stritch University;Milwaukee;WI;53217-3985;www.stritch.edu;3;21.0;0.7835;38738.0
383800;Carroll University;Waukesha;WI;53186;www.carrollu.edu;3;13.0;0.7082;42003.0
383900;Carthage College;Kenosha;WI;53140-1994;www.carthage.edu;3;22.0;0.6787;53282.0
4159400;Columbia College of Nursing;Glendale;WI;53212;www.ccon.edu;3;21.0;;
384200;Concordia University-Wisconsin;Mequon;WI;53097-2402;https://www.cuw.edu;3;21.0;0.6319;42149.0
384800;Edgewood College;Madison;WI;53711-1997;www.edgewood.edu;3;11.0;0.7111;40472.0
974400;Fox Valley Technical College;Appleton;WI;54912-2277;https://www.fvtc.edu;3;22.0;;14961.0
538900;Gateway Technical College;Kenosha;WI;53144-1690;https://www.gtc.edu;3;22.0;;12821.0
3220300;The Professional Hair Design Academy;Eau Claire;WI;54701-7633;phdacademy.edu;3;22.0;;
385400;Lakeland University;Plymouth;WI;53073;www.lakeland.edu;3;41.0;0.5166;38062.0
919400;Lakeshore Technical College;Cleveland;WI;53015-1414;www.gotoltc.edu;3;42.0;;13685.0
385600;Lawrence University;Appleton;WI;54911;www.lawrence.edu;3;13.0;0.6135;56823.0
2317200;Maranatha Baptist University;Watertown;WI;53094;www.mbu.edu;3;31.0;0.73;24832.0
386100;Marian University;Fond Du Lac;WI;54935-4699;https://www.marianuniversity.edu;3;13.0;0.6758;38643.0
386300;Marquette University;Milwaukee;WI;53233;www.marquette.edu;3;11.0;0.8933;52916.0
2453500;Medical College of Wisconsin;Milwaukee;WI;53226-0509;www.mcw.edu;3;21.0;;
538000;Mid-State Technical College;Wisconsin Rapids;WI;54494;www.mstc.edu;3;41.0;;13895.0
386600;Milwaukee Area Technical College;Milwaukee;WI;53233-1443;matc.edu;3;11.0;;12882.0
2077100;Milwaukee Institute of Art & Design;Milwaukee;WI;53202-6003;www.miad.edu;3;11.0;0.5962;45542.0
386800;Milwaukee School of Engineering;Milwaukee;WI;53202-3109;www.msoe.edu;3;11.0;0.6284;49230.0
925600;Moraine Park Technical College;Fond du Lac;WI;54936-1940;www.morainepark.edu;3;13.0;;12964.0
386900;Mount Mary University;Milwaukee;WI;53222-4597;www.mtmary.edu/;3;11.0;0.5599;41962.0
387400;Nashotah House;Nashotah;WI;53058-9793;www.nashotah.edu;3;21.0;;
538400;Nicolet Area Technical College;Rhinelander;WI;54501-0518;www.nicoletcollege.edu;3;41.0;;13281.0
538700;Northcentral Technical College;Wausau;WI;54401-1899;www.ntc.edu;3;13.0;;14690.0
530100;Northeast Wisconsin Technical College;Green Bay;WI;54307-9042;www.nwtc.edu;3;12.0;;14511.0
387500;Northland College;Ashland;WI;54806-3999;https://www.northland.edu;3;33.0;0.6117;44920.0
388400;Ripon College;Ripon;WI;54971-0248;www.ripon.edu;3;32.0;0.6753;49078.0
2078000;Sacred Heart Seminary and School of Theology;Franklin;WI;53132;www.shsst.edu;3;21.0;;
389200;Saint Norbert College;De Pere;WI;54115-2099;www.snc.edu;3;22.0;0.7922;46159.0
385000;Silver Lake College of the Holy Family;Manitowoc;WI;54220-9319;www.sl.edu/;3;32.0;0.5154;39664.0
941900;State College of Beauty Culture Inc;Wausau;WI;54403;www.statecollegeofbeauty.com;3;13.0;;
766900;Southwest Wisconsin Technical College;Fennimore;WI;53809-9778;https://www.swtc.edu;3;42.0;;13790.0
267813;Bryant & Stratton College-Milwaukee;Milwaukee;WI;53203-2608;https://www.bryantstratton.edu;3;11.0;;22423.0
389700;University of Wisconsin Colleges;Madison;WI;53708;uwc.edu;3;11.0;0.7946;12200.0
391100;Viterbo University;La Crosse;WI;54601-8804;www.viterbo.edu;3;13.0;0.6145;37585.0
530400;Chippewa Valley Technical College;Eau Claire;WI;54701-6162;www.cvtc.edu;3;13.0;;14225.0
529400;Waukesha County Technical College;Pewaukee;WI;53072-4601;www.wctc.edu;3;21.0;;14014.0
384000;Western Technical College;La Crosse;WI;54601;https://www.westerntc.edu;3;13.0;;12976.0
392600;University of Wisconsin-Whitewater;Whitewater;WI;53190-1790;www.uww.edu;3;32.0;0.7035;17480.0
1182400;Wisconsin Indianhead Technical College;Shell Lake;WI;54871-8727;https://www.witc.edu;3;42.0;;14618.0
2271300;Wisconsin School of Professional Psychology;Milwaukee;WI;53225-4960;www.wspp.edu;3;11.0;;
821700;Paul Mitchell the School-Green Bay;De Pere;WI;54115;paulmitchell.edu/greenbay;3;22.0;;
391700;University of Wisconsin-Eau Claire;Eau Claire;WI;54701;www.uwec.edu;3;13.0;0.7567;19591.0
389900;University of Wisconsin-Green Bay;Green Bay;WI;54311-7001;www.uwgb.edu;3;12.0;0.7553;18302.0
391900;University of Wisconsin-La Crosse;La Crosse;WI;54601-9959;www.uwlax.edu;3;13.0;0.7337;17235.0
2136600;Wisconsin Lutheran College;Milwaukee;WI;53226-4699;wlc.edu;3;11.0;0.9025;39394.0
392000;University of Wisconsin-Oshkosh;Oshkosh;WI;54901;www.uwosh.edu;3;13.0;0.6309;18333.0
501500;University of Wisconsin-Parkside;Kenosha;WI;53144;https://www.uwp.edu;3;22.0;0.6077;15399.0
962100;Herzing University-Madison;Madison;WI;53718;https://www.Herzing.edu;3;11.0;0.828;28128.0
391500;University of Wisconsin-Stout;Menomonie;WI;54751;www.uwstout.edu;3;32.0;0.8718;19233.0
392500;University of Wisconsin-Superior;Superior;WI;54880-4500;https://www.uwsuper.edu;3;22.0;0.7618;17820.0
389500;University of Wisconsin-Madison;Madison;WI;53706-1380;www.wisc.edu;3;11.0;0.5381;25121.0
389600;University of Wisconsin-Milwaukee;Milwaukee;WI;53211;uwm.edu;3;11.0;0.7248;21701.0
392100;University of Wisconsin-Platteville;Platteville;WI;53818-3099;www.uwplatt.edu;3;32.0;0.7971;18494.0
392300;University of Wisconsin-River Falls;River Falls;WI;54022-5001;https://www.uwrf.edu;3;32.0;0.7452;18201.0
392400;University of Wisconsin-Stevens Point;Stevens Point;WI;54481-3897;https://www.uwsp.edu;3;32.0;0.8356;17767.0
392800;Casper College;Casper;WY;82601-4699;www.caspercollege.edu;7;13.0;;11180.0
728900;Central Wyoming College;Riverton;WY;82501;https://www.cwc.edu/;7;33.0;;10410.0
392900;Eastern Wyoming College;Torrington;WY;82240-1699;ewc.wy.edu;7;33.0;;12200.0
925900;Laramie County Community College;Cheyenne;WY;82007-3299;www.lccc.wy.edu;7;23.0;;10812.0
393100;Northwest College;Powell;WY;82435;www.nwc.edu;7;33.0;;12424.0
393000;Northern Wyoming Community College District;Sheridan;WY;82801;www.sheridan.edu;7;33.0;;12020.0
393300;Western Wyoming Community College;Rock Springs;WY;82901;https://www.westernwyoming.edu;7;33.0;;11194.0
2211900;Cheeks Beauty Academy;Cheyenne;WY;82001-4413;www.cheeksusa.com;7;13.0;;
915700;WyoTech;Laramie;WY;82070-9519;https://www.wyotech.rocks;7;33.0;;
393200;University of Wyoming;Laramie;WY;82071;www.uwyo.edu;7;33.0;0.9682;19615.0
1001000;American Samoa Community College;PagoPago;AS;96799-2609;www.amsamoa.edu;9;33.0;;7400.0
1536100;Guam Community College;Mangilao;GU;96913;www.guamcc.edu;9;33.0;;11632.0
393500;University of Guam;Mangilao;GU;96923;www.uog.edu;9;33.0;;13534.0
3033000;Northern Marianas College;Saipan;MP;96950-1250;www.marianas.edu/;9;33.0;;8734.0
2343600;Institute of Beauty Careers;Arecibo;PR;00613;www.ibcbelleza.com;9;13.0;;
2570400;Educational Technical College-Recinto de Bayamon;BAYAMON;PR;00961;www.edutecpr.com;9;21.0;;
1194100;American University of Puerto Rico;Bayamon;PR;00960-2037;aupr.edu;9;21.0;;16567.0
1194101;American University of Puerto Rico;Manati;PR;00674-1082;aupr.edu;9;21.0;;16800.0
2303800;American Educational College;Bayamon;PR;00961;www.amedcopr.com;9;21.0;;9223.0
2234900;Antilles School of Technical Careers;San Juan;PR;00909;antillespr.edu/;9;11.0;;
501900;Universidad Adventista de las Antillas;Mayaguez;PR;00680-0000;www.uaa.edu/;9;22.0;0.9635;13227.0
2505400;Atlantic University College;Guaynabo;PR;00970;www.atlanticu.edu;9;13.0;;9598.0
502200;Universidad Central de Bayamon;BayamÃ³n;PR;00960-1725;www.ucb.edu.pr;9;21.0;0.8685;12125.0
890200;Columbia Central University-Caguas;Caguas;PR;00726;www.columbiacentral.edu;9;13.0;;9095.0
1072400;Carlos Albizu University-San Juan;San Juan;PR;00902-3711;www.albizu.edu/Home;9;11.0;0.7083;16785.0
1252500;Caribbean University-Bayamon;Bayamon;PR;00960-0493;www.caribbean.edu;9;21.0;;8693.0
1252503;Caribbean University-Carolina;Carolina;PR;00985;www.caribbean.edu;9;12.0;;9572.0
393601;Pontifical Catholic University of Puerto Rico-Arecibo;Arecibo;PR;00614-4045;www.pucpr.edu/arecibo;9;23.0;0.9516;13809.0
393600;Pontifical Catholic University of Puerto Rico-Ponce;Ponce;PR;00717-9997;www.pucpr.edu;9;12.0;0.9264;14956.0
2189100;CEM College-San Juan;San Juan;PR;00926-1931;www.cemcollege.edu/cem/;9;11.0;;12347.0
2335500;Universidad Teologica del Caribe;Trujillo Alto;PR;00978-0901;www.utcpr.edu;9;21.0;;11322.0
1056700;Colegio Universitario de San Juan;San Juan;PR;00918;www.cunisanjuan.edu;9;11.0;0.8824;5950.0
2587500;Universidad Ana G. Mendez-Cupey Campus;San Juan;PR;00926-2602;umet.suagm.edu/;9;11.0;;13515.0
1081900;Conservatory of Music of Puerto Rico;San Juan;PR;00907-3373;cmpr.edu/;9;11.0;0.6569;12206.0
2166000;Center for Advanced Studies On Puerto Rico and the Caribbean;San Juan;PR;00901;ceaprc.edu;9;11.0;;
2165101;EDP University of Puerto Rico Inc-San Sebastian;San Sebastian;PR;00685;www.edpuniversity.edu/;9;21.0;;13272.0
2189300;Emma's Beauty Academy-Mayaguez;Mayaguez;PR;00680;www.emmasbeautyacademy.com;9;13.0;;
2241910;Instituto Tecnologico de Puerto Rico-Recinto de Manati;Manati;PR;00674-1091;itec.pr/ITPR-Joomla/;9;21.0;0.8658;5025.0
2260800;Huertas College;Caguas;PR;00725;www.huertas.edu;9;13.0;;11163.0
2340600;Humacao Community College;Humacao;PR;00791;www.hccpr.edu;9;21.0;;9010.0
1194001;ICPR Junior College-Arecibo;Arecibo;PR;00614-0067;www.icprjc.edu;9;13.0;;12444.0
1194002;ICPR Junior College-Mayaguez;Mayaguez;PR;00681-1108;www.icprjc.edu;9;13.0;;12030.0
2170300;Instituto de Educacion Tecnica Ocupacional La Reine-Manati;Manati;PR;00674-0000;www.lareine.edu;9;21.0;;
2593700;Richport Technical College;Gurabo;PR;00778;www.rcihporttc.com;9;21.0;;
2166400;Instituto de Banca y Comercio Inc;Guaynabo;PR;00966-2309;www.ibanca.net;9;13.0;;
2241904;Instituto Tecnologico de Puerto Rico-Recinto de Guayama;Guayama;PR;00784-0000;www.de.gobierno.pr/;9;13.0;;7061.0
2241908;Instituto Tecnologico de Puerto Rico-Recinto de Ponce;Ponce;PR;00717-0306;itec.dde.pr;9;12.0;0.9709;3930.0
2241907;Instituto Tecnologico de Puerto Rico-Recinto de San Juan;San Juan;PR;00924;itec.pr/ITPR-Joomla/index.php?option=com_content&view=article&id=97&Itemid=112;9;11.0;0.9564;4007.0
4254200;Inter American University of Puerto Rico-San German;San German;PR;00683;www.sg.inter.edu/;9;13.0;0.6899;13136.0
393900;Inter American University of Puerto Rico-Aguadilla;Aguadilla;PR;00603;aguadilla.inter.edu;9;21.0;0.5735;11285.0
502600;Inter American University of Puerto Rico-Arecibo;Arecibo;PR;00614;www.arecibo.inter.edu/;9;13.0;0.5755;12820.0
502700;Inter American University of Puerto Rico-Barranquitas;Barranquitas;PR;00794;www.br.inter.edu/;9;21.0;0.561;11470.0
394000;Inter American University of Puerto Rico-Metro;San Juan;PR;00919;www.metro.inter.edu/;9;11.0;0.562;15638.0
502900;Inter American University of Puerto Rico-Ponce;Mercedita;PR;00715-1602;www.ponce.inter.edu/;9;22.0;0.5920000000000001;10605.0
2282800;Inter American University of Puerto Rico-Fajardo;Fajardo;PR;00738-7003;fajardo.inter.edu/;9;23.0;0.8116;11053.0
2282700;Inter American University of Puerto Rico-Guayama;Guayama;PR;00784;www.guayama.inter.edu/;9;13.0;0.4567;13276.0
502800;Inter American University of Puerto Rico-Bayamon;Bayamon;PR;00957-6257;bayamon.inter.edu;9;21.0;0.6258;10738.0
4250900;Inter American University of Puerto Rico-School of Law;San Juan;PR;00936-8351;www.derecho.inter.edu/inter/;9;11.0;;
2562500;International Technical College;San Juan;PR;00918-3325;intecpr.com;9;11.0;;
2195800;Liceo de Arte y Tecnologia;San Juan;PR;00917;www.liceo.edu;9;11.0;;
2195400;Modern Hairstyling Institute-Bayamon;Bayamon;PR;00961;www.modern.edu;9;21.0;1.0;
2195500;Modern Hairstyling Institute-Arecibo;Arecibo;PR;00612;www.modern.edu;9;13.0;1.0;
2260600;National University College;Bayamon;PR;00960;www.nuc.edu;9;21.0;0.5933;14223.0
2534900;Ponce Paramedical College Inc;Ponce;PR;00716-2901;www.popac.edu;9;12.0;;
2482400;Ponce Health Sciences University;Ponce;PR;00732;www.psm.edu;9;12.0;;
1212300;University of Puerto Rico-Aguadilla;Aguadilla;PR;00604-6150;https://www.uprag.edu;9;21.0;0.7098;8867.0
394400;University of Puerto Rico-Mayaguez;Mayaguez;PR;00681;www.uprm.edu;9;13.0;0.7354;14159.0
2460000;University of Puerto Rico-Medical Sciences;San Juan;PR;00936-5067;www.rcm.upr.edu/;9;11.0;;
394100;Universidad Ana G. Mendez-Carolina Campus;Carolina;PR;00985-0985;une.suagm.edu/;9;12.0;;13315.0
393700;Universidad del Sagrado Corazon;Santurce;PR;00907;www.sagrado.edu;9;11.0;0.4073;14329.0
2588600;Seminario Evangelico de Puerto Rico;San Juan;PR;00925;www.se-pr.edu/;9;11.0;;
2163300;Universidad Central Del Caribe;Bayamon;PR;00960-6032;www.uccaribe.edu/;9;21.0;0.7742;23124.0
2100000;Universidad Politecnica de Puerto Rico;Hato Rey;PR;00919;www.pupr.edu;9;11.0;;20061.0
393603;Pontifical Catholic University of Puerto Rico-Mayaguez;Mayaguez;PR;00680-1713;www.pucpr.edu//mayaguez/;9;13.0;0.9885;13208.0
1171900;Universidad Ana G. Mendez-Gurabo Campus;Gurabo;PR;00778-3030;ut.suagm.edu;9;21.0;;13465.0
1034300;College of Micronesia-FSM;Pohnpei;FM;96941;www.comfsm.fm;9;-3.0;0.71;9554.0
1100900;Palau Community College;Koror;PW;96940;pcc.palau.edu/;9;-3.0;;6085.0
394600;University of the Virgin Islands;Charlotte Amalie;VI;00802-9990;www.uvi.edu;9;33.0;0.9844;16786.0
130500;Stanford University;Stanford;CA;94305;www.stanford.edu/;8;21.0;0.0473;66696.0
182500;Purdue University-Main Campus;West Lafayette;IN;47907-2040;www.purdue.edu;3;13.0;0.5747;22718.0
552300;Blue Hills Regional Technical School;Canton;MA;02021;www.bluehills.org/postgraduate-practical-nursing-program/;1;21.0;0.1;
2305300;Parker University;Dallas;TX;75229-5668;www.parker.edu/;6;11.0;;33456.0
2165100;EDP University of Puerto Rico Inc-San Juan;San Juan;PR;00919-2303;www.edpuniversity.edu;9;11.0;0.8367;12497.0
1194000;ICPR Junior College-General Institutional;Hato Rey;PR;00919-0304;www.icprjc.edu;9;11.0;;12123.0
2515400;City College-Fort Lauderdale;Fort Lauderdale;FL;33309;https://www.citycollege.edu;5;12.0;;28175.0
2326800;Meridian College;Sarasota;FL;34240;www.meridian.edu;5;41.0;;
157406;Georgia State University-Perimeter College;Atlanta;GA;30303-3083;www.gsu.edu;5;11.0;0.5928;10600.0
562200;Georgia Piedmont Technical College;Clarkston;GA;30021-2397;www.gptc.edu;5;21.0;;13959.0
3455700;Cortiva Institute-Chicago;Chicago;IL;60602;www.cortiva.com;3;11.0;;
2556100;ETI School of Skilled Trades;Willowbrook;IL;60527;www.eticampus.com/;3;21.0;;
2251502;Trend Setters' Academy of Beauty Culture-Elizabethtown;Elizabethtown;KY;42701;www.trendsettersabc.com;5;13.0;;
3263300;Traxlers School of Hair;Jackson;MS;39212;traxlerschool.com;5;12.0;;
2599700;Vatterott College-Berkeley;Berkeley;MO;63134;www.vatterott.edu;4;21.0;;24009.0
2180202;Metro Business College-Rolla;Rolla;MO;65401;www.metrobusinesscollege.edu;4;33.0;;
2180201;Metro Business College-Jefferson City;Jefferson City;MO;65109;www.metrobusinesscollege.edu;4;13.0;;16392.0
2503900;Warren County Community College;Washington;NJ;07882-4343;www.warren.edu;2;31.0;;10933.0
209300;St. John's College;Santa Fe;NM;87505-4599;www.sjc.edu;6;41.0;0.6316;63690.0
2622900;Bais Medrash Elyon;Monsey;NY;10952;https://www.baismedroshelyon.com;2;21.0;;
301002;Antioch University-Los Angeles;Culver City;CA;90230-7615;www.antiochla.edu;8;21.0;;
301003;Antioch University-Santa Barbara;Santa Barbara;CA;93101;www.antiochsb.edu;8;13.0;;
301004;Antioch University-New England;Keene;NH;03431;www.antiochne.edu;1;32.0;;
301005;Antioch University-Seattle;Seattle;WA;98121-1814;www.antiochseattle.edu;8;11.0;;
301000;Antioch University-Midwest;Yellow Springs;OH;45387;midwest.antioch.edu/;3;41.0;;
694200;Mid-America Christian University;Oklahoma City;OK;73170-9797;www.macu.edu;6;11.0;;24310.0
2306800;Platt College;Tulsa;OK;74145;www.plattcolleges.edu;6;11.0;;
3109800;Ponca City Beauty College;Ponca City;OK;74601;www.poncacitybeautycollege.net;6;33.0;;
2222700;Francis Tuttle Technology Center;Oklahoma City;OK;73142-2789;www.francistuttle.edu;6;11.0;;
996400;Central Technology Center;Drumright;OK;74030;www.centraltech.edu;6;42.0;;
3042500;Carrington College-Portland;Portland;OR;97232-1309;https://carrington.edu/;8;11.0;0.7606;
3098600;Career Technology Center of Lackawanna County;Scranton;PA;18508;https://ctclc.edu;2;13.0;;
2326200;Brightwood College-Nashville;Nashville;TN;37217-5318;www.brightwood.edu;5;11.0;;
2591900;Brightwood College-El Paso;El Paso;TX;79907;www.brightwood.edu;6;11.0;;
2320200;Houston Graduate School of Theology;Houston;TX;77035-3602;www.hgst.edu;6;11.0;;
2341300;Palo Alto College;San Antonio;TX;78224-2499;alamo.edu/pac/;6;11.0;;11953.0
2530704;Sebring Career Schools-Huntsville;Huntsville;TX;77340;www.sebringcareerschools.com;6;32.0;;
2326000;UCAS University of Cosmetology Arts & Sciences-San Antonio 410;San Antonio;TX;78201;www.ucastx.com;6;21.0;;
2239100;Central Texas Beauty College-Round Rock;Round Rock;TX;78664-4604;www.centraltexasbeautycollege.com;6;12.0;;
3216300;Unification Theological Seminary;Barrytown;NY;12507;https://WWW.UTS.EDU;2;41.0;;
560000;Athens Technical College;Athens;GA;30601;www.athenstech.edu/;5;12.0;;10278.0
830302;GateWay Community College-Central City;Phoenix;AZ;85034-4101;www.maricopaskillcenter.com/;6;11.0;;
974801;Carrington College-San Leandro;San Leandro;CA;94578-1977;https://carrington.edu/;8;13.0;0.4643;
2349200;Headmasters School of Hair Design;Lewiston;ID;83501;www.headmasters.edu;7;13.0;;
2559500;The Salon Professional Academy-Nampa;Nampa;ID;83686-5104;www.tspanampa.com;7;22.0;;
2491100;Beckfield College-Florence;Florence;KY;41042;www.beckfield.edu;5;21.0;;31937.0
469201;Dorsey Business Schools-Wayne;Wayne;MI;48184;www.dorsey.edu;3;21.0;;28251.0
4002400;Ecumenical Theological Seminary;Detroit;MI;48201-3035;www.etseminary.edu;3;11.0;;
2099701;Ross Medical Education Center-Saginaw;Saginaw;MI;48603;www.rosseducation.edu;3;22.0;;
2568800;Sussex County Community College;Newton;NJ;07860;www.sussex.edu;2;31.0;;15608.0
2532600;Landmark College;Putney;VT;05346;www.landmark.edu;1;42.0;0.5796;69020.0
405704;National American University-Independence;Independence;MO;64057-1791;www.national.edu/locations/campuses/independence/;4;21.0;;
2363800;Yeshiva Gedolah of Greater Detroit;Oak Park;MI;48237;https://www.yeshivagedolahgreaterdetroit.com;3;21.0;0.8824;12600.0
2362800;Austin Graduate School of Theology;Austin;TX;78752;www.austingrad.edu;6;11.0;;
2361400;Collin County Community College District;McKinney;TX;75069;www.collin.edu;6;22.0;;10166.0
3034500;Owensboro Community and Technical College;Owensboro;KY;42303;https://owensboro.kctcs.edu;5;41.0;;11642.0
2526100;Jenny Lea Academy of Cosmetology;Whitesburg;KY;41858;www.jennyleaacademy.com;5;43.0;;
757303;Empire Beauty School-Hurstborne;Louisville;KY;40291;www.empire.edu;5;11.0;;
2352500;Cloyd's Beauty School 3 Inc;Monroe;LA;71201;cloydsbeautyschool.com;5;13.0;;
1227200;Moore Norman Technology Center;Norman;OK;73069-8399;www.mntc.edu/;6;41.0;0.6789;
